19.416379628357603,-99.0716185040716
19.412006847856475,-99.08260789161334
19.41656030440749,-99.09056868743355
19.419403131781607,-99.09634775866105
19.42331893390938,-99.10269922927024
19.427042399917674, -99.10963005761032
19.431150255179432, -99.11422199934992
19.42965282251547, -99.12087387771705
19.425532200050444, -99.12508702512751
19.425977395511296, -99.13304782132771
19.426159520591845, -99.13783288257007
19.42717132273456, -99.14212441670493
19.427191558725585, -99.14894795646052
19.42565361714034, -99.15454840911616
19.423623158647608, -99.16331033288085
19.421528675495477, -99.17106728082969
19.420607903792842, -99.17694668287623
19.412929520046674, -99.18204865082767
19.40194004859478, -99.18728432285508
19.39817552843028, -99.2002447568194
19.461283328468216, -99.21570518101112
19.458703762749195, -99.20307734179319
19.45927967830664, -99.1875542530787
19.45716031900843, -99.1815560649788
19.45285079422591, -99.17544062841615
19.449168386644658, -99.17186792624885
19.444679296803475, -99.16733931807676
19.441897125677603, -99.16071962633059
19.43915537582758, -99.15422868067338
19.43753660880028, -99.14714764880613
19.435925633968356, -99.14185077267378
19.435581640470403, -99.13693696574687
19.433524272518632, -99.13297358327154
19.415772903494812, -99.1346041708968
19.409180436933525, -99.13561804580726
19.40094327278936, -99.13686259069917
19.39517498567574, -99.13784964358055
19.387544340843288, -99.13900835790682
19.379508500757794, -99.14023144514246
19.36983258021456, -99.14162619407726
19.361087321052914, -99.14304240023625
19.353029931034417, -99.14499504837599
19.343888967704075, -99.14441569134804
19.49503973012879, -99.11960465860415
19.485086059408545, -99.12546495922697
19.477257341778223, -99.13199882015502
19.468822279407185, -99.13883654322655
19.455125458347645, -99.14326755242419
19.44466492094736, -99.14513436994386
19.43334371490485, -99.14770929057359
19.419330226758838, -99.1504344148801
19.41364354242586, -99.15322391218209
19.406620921105183, -99.15515510263732
19.395954861490505, -99.15605632499987
19.38630715500935, -99.15713095074858
19.37906052842719, -99.159381404414
19.370659895958273, -99.16508914508141
19.36140857799907, -99.17081834333514
19.354019292723667, -99.17536736993094
19.345941307443812, -99.18066741497498
19.33622290059252, -99.17712689923218
19.324377810118598, -99.17388679082175
19.40412591071574, -99.12068767264495
19.410954275236687, -99.12170630708292
19.421619351036654, -99.12053686413192
19.439669459373913, -99.11813360482269
19.4487949275958, -99.11588054929182
19.458061507568353, -99.11390644336743
19.464940285733505, -99.11184650684277
19.474367783931363, -99.10798412601446
19.484988235304357, -99.10435777946796
19.500141775243648, -99.14849450293663
19.489320035612167, -99.1446964950581
19.47894262275683, -99.14064099496953
19.463193883717018, -99.13039328443256
19.458844055095064, -99.11949278702036
19.45141872942712, -99.10524489272136
19.451216399687926, -99.09606100908505
19.444498910251927, -99.08666254865142
19.434057922909247, -99.08810021275532
19.424292598979893, -99.08820805472489
19.504714944140705, -99.20012648759358
19.494965572653193, -99.19626410659195
19.490879561727724, -99.18626483126589
19.490555912904014, -99.17411978873386
19.488937659042893, -99.16317637615232
19.489827700661476, -99.15600951352411
19.488047612496054, -99.13480933340313
19.4817160039287, -99.11837275662255
19.49051295358057, -99.19534012846478
19.479063456785482, -99.18976113394424
19.46963623169782, -99.19006154150173
19.445033852317373, -99.19175669773445
19.433601378611502, -99.1909627636971
19.425102380959878, -99.19194981663377
19.411685201355606, -99.1913490018173
19.391405552993742, -99.18583438001835
19.384888003561844, -99.18667122925119
19.376123310070323, -99.1879372319734
19.361527935947716, -99.18924614998234
19.443779353683883, -99.13858458569759
19.43148678742128, -99.1416744899643
19.421490171169772, -99.14321944240393
19.413253630490427, -99.14401337616866
19.406291708066576, -99.12643954265891
19.398094876780657, -99.11341473571518
19.38864270936232, -99.11221310615048
19.37849923507581, -99.10930827372549
19.373114764563326, -99.1077847789311
19.364571876112233, -99.10923378439864
19.35260756995715, -99.10602421820441
19.357709338207634, -99.09330085014115
19.355902495895315, -99.08559218149138
19.350962679666004, -99.07489553165965
19.34606320597581, -99.0638877458721
19.407508547356777, -99.08241644563414
19.40831808249695, -99.09131065052249
19.408520465595892, -99.10319820136536
19.40845975065149, -99.11326184954515
19.407225209149875, -99.14411798193348
19.40586922642533, -99.16855827072683
19.406091851227462, -99.1789437837263
19.404594187662305, -99.06970277374909
19.39878555095471, -99.05944600656642
19.391195556404604, -99.04635682654094
19.385189089846534, -99.03566017702461
19.373281654053184, -99.01714213436682
19.364658042656224, -99.00566228051389
19.360281795641335, -98.99513770204479
19.358925421969776, -98.97679139242797
19.350564242864646, -98.96086979969536
19.534765117248227, -99.02759079002314
19.52849132444339, -99.03012609473427
19.52131188363137, -99.03336620326752
19.515386076630598, -99.0359196662545
19.501329113037226, -99.04216384882965
19.491053610007363, -99.0466270445469
19.485612183751456, -99.04907321916176
19.47261472896399, -99.05469512938035
19.46167987589374, -99.06131482148882
19.45807859715225, -99.06931853323823
19.450997198030926, -99.07931780856393
19.44081967454899, -99.09418797526
19.43655018546202, -99.1036722666113
19.442772238143135, -99.12414724924595
19.443379258155726, -99.13178618056268
19.44625472237195, -99.15243374161797
19.285983779237757, -99.01420382783135
19.29431892522277, -99.02401264485319
19.296627690981843, -99.03433378560436
19.299999645646103, -99.04597457278241
19.30427271359663, -99.05947144869803
19.306297825311738, -99.06526501998778
19.317506365029303, -99.07452400548604
19.3204425312454, -99.0859180295474
19.322143458498072, -99.09583147402132
19.328137061110265, -99.10447891576723
19.33688647366105, -99.10896328557456
19.35776000342869, -99.1230180609815
19.36136147397755, -99.15142823906265
19.370673523563923, -99.15855218631268
19.371827370996463, -99.17129804337867
19.373507520099484, -99.17872239811915
